ID_End,Estado,Sigla,Cidade,Bairro
1854,Rio de Janeiro,RJ,da Cruz,Praia de Porto
1855,Rio de Janeiro,RJ,da Cruz,Campo Mirella Pereira
1856,Rio de Janeiro,RJ,Caldeira do Amparo,Trecho de Pinto
1857,Rio de Janeiro,RJ,Caldeira do Amparo,Loteamento de da Cunha
1858,Rio de Janeiro,RJ,Caldeira do Amparo,Praia Aragão
1859,Rio de Janeiro,RJ,Caldeira do Amparo,Passarela João Vitor Araújo
1860,Rio de Janeiro,RJ,Caldeira do Amparo,Passarela de Vieira
1861,Rio de Janeiro,RJ,Mendes,Núcleo Ramos
1862,Rio de Janeiro,RJ,Mendes,Núcleo da Paz
1863,Rio de Janeiro,RJ,Mendes,Praça Correia
1864,Rio de Janeiro,RJ,Mendes,Quadra de Nunes
1865,Rio de Janeiro,RJ,Mendes,Passarela de Teixeira
1866,Rio de Janeiro,RJ,Martins,Loteamento Ana Vitória Ribeiro
1867,Rio de Janeiro,RJ,Martins,Viaduto de Almeida
1868,Rio de Janeiro,RJ,Martins,Estação de Martins
1869,Rio de Janeiro,RJ,Martins,Vereda Henrique Barbosa
1870,Rio de Janeiro,RJ,Martins,Praça Maria Nogueira
1871,Rio de Janeiro,RJ,Santos de Duarte,Condomínio Gabrielly Cunha
1872,Rio de Janeiro,RJ,Santos de Duarte,Esplanada de Pires
1873,Rio de Janeiro,RJ,Santos de Duarte,Parque Maria Luiza Alves
1874,Rio de Janeiro,RJ,Santos de Duarte,Parque Silveira
1875,Rio de Janeiro,RJ,Santos de Duarte,Parque Pinto
1876,Rio de Janeiro,RJ,Barbosa,Viaduto Lara Porto
1877,Rio de Janeiro,RJ,Barbosa,Setor Castro
1878,Rio de Janeiro,RJ,Barbosa,Sítio Ana Beatriz Campos
1879,Rio de Janeiro,RJ,Barbosa,Estrada João Vitor da Costa
1880,Rio de Janeiro,RJ,Barbosa,Chácara Beatriz da Mota
1881,Rio de Janeiro,RJ,Souza de Cunha,Feira Paulo Martins
1882,Rio de Janeiro,RJ,Souza de Cunha,Praça de Cavalcanti
1883,Rio de Janeiro,RJ,Souza de Cunha,Travessa de da Rosa
1884,Rio de Janeiro,RJ,Souza de Cunha,Loteamento Julia Cavalcanti
1885,Rio de Janeiro,RJ,Souza de Cunha,Praça Eduardo Barbosa
1886,Rio de Janeiro,RJ,Barbosa,Aeroporto de da Costa
1887,Rio de Janeiro,RJ,Barbosa,Parque Moreira
1888,Rio de Janeiro,RJ,Barbosa,Vale Emanuel Carvalho
1889,Rio de Janeiro,RJ,Barbosa,Recanto Silveira
1890,Rio de Janeiro,RJ,Barbosa,Chácara Pedro Viana
1891,Rio de Janeiro,RJ,Duarte do Sul,Via Caldeira
1892,Rio de Janeiro,RJ,Duarte do Sul,Alameda Gustavo Rezende
1893,Rio de Janeiro,RJ,Duarte do Sul,Fazenda Maria Vitória da Mata
1894,Rio de Janeiro,RJ,Duarte do Sul,Trecho Alves
1895,Rio de Janeiro,RJ,Duarte do Sul,Lagoa de Mendes
1896,Rio de Janeiro,RJ,Santos,Largo de Cardoso
1897,Rio de Janeiro,RJ,Santos,Esplanada Kaique Cardoso
1898,Rio de Janeiro,RJ,Santos,Vereda de Peixoto
1899,Rio de Janeiro,RJ,Santos,Campo Moreira
1900,Rio de Janeiro,RJ,Santos,Praça de da Luz
1901,Rio Grande do Norte,RN,da Luz,Travessa da Rosa
1902,Rio Grande do Norte,RN,da Luz,Via Souza
1903,Rio Grande do Norte,RN,da Luz,Estação de Gonçalves
1904,Rio Grande do Norte,RN,da Luz,Esplanada Laura da Cruz
1905,Rio Grande do Norte,RN,da Luz,Esplanada da Rocha
1906,Rio Grande do Norte,RN,Caldeira de Minas,Viaduto Cavalcanti
1907,Rio Grande do Norte,RN,Caldeira de Minas,Jardim Almeida
1908,Rio Grande do Norte,RN,Caldeira de Minas,Estação de Lopes
1909,Rio Grande do Norte,RN,Caldeira de Minas,Travessa Natália Moura
1910,Rio Grande do Norte,RN,Caldeira de Minas,Viela Cardoso
1911,Rio Grande do Norte,RN,Gonçalves,Residencial Ian Ferreira
1912,Rio Grande do Norte,RN,Gonçalves,Aeroporto Lucas Cunha
1913,Rio Grande do Norte,RN,Gonçalves,Vereda Gustavo Henrique Barros
1914,Rio Grande do Norte,RN,Gonçalves,Vereda Nina Rodrigues
1915,Rio Grande do Norte,RN,Gonçalves,Estação Isabelly da Paz
1916,Rio Grande do Norte,RN,Melo de Sales,Avenida da Cunha
1917,Rio Grande do Norte,RN,Melo de Sales,Passarela de Moreira
1918,Rio Grande do Norte,RN,Melo de Sales,Morro de Cavalcanti
1919,Rio Grande do Norte,RN,Melo de Sales,Quadra Mendes
1920,Rio Grande do Norte,RN,Melo de Sales,Chácara de Teixeira
1921,Rio Grande do Norte,RN,Cunha,Vila de Vieira
1922,Rio Grande do Norte,RN,Cunha,Jardim Cardoso
1923,Rio Grande do Norte,RN,Cunha,Loteamento Campos
1924,Rio Grande do Norte,RN,Cunha,Trecho de da Rocha
1925,Rio Grande do Norte,RN,Cunha,Via Lima
1926,Rio Grande do Norte,RN,Moura da Praia,Pátio Aragão
1927,Rio Grande do Norte,RN,Moura da Praia,Vale Nunes
1928,Rio Grande do Norte,RN,Moura da Praia,Residencial de Costela
1929,Rio Grande do Norte,RN,Moura da Praia,Ladeira Laura da Cunha
1930,Rio Grande do Norte,RN,Moura da Praia,Parque Davi da Mata
1931,Rio Grande do Norte,RN,Sales,Praia Ferreira
1932,Rio Grande do Norte,RN,Sales,Viaduto Nascimento
1933,Rio Grande do Norte,RN,Sales,Vale de Pinto
1934,Rio Grande do Norte,RN,Sales,Vale de Correia
1935,Rio Grande do Norte,RN,Sales,Pátio Pedro Miguel Rocha
1936,Rio Grande do Norte,RN,Azevedo,Morro Natália da Costa
1937,Rio Grande do Norte,RN,Azevedo,Núcleo Maysa Duarte
1938,Rio Grande do Norte,RN,Azevedo,Rua Caroline Barros
1939,Rio Grande do Norte,RN,Azevedo,Esplanada de Mendes
1940,Rio Grande do Norte,RN,Azevedo,Setor Souza
1941,Rio Grande do Norte,RN,Viana de Rocha,Avenida Fernandes
1942,Rio Grande do Norte,RN,Viana de Rocha,Trevo Letícia Azevedo
1943,Rio Grande do Norte,RN,Viana de Rocha,Condomínio Lopes
1944,Rio Grande do Norte,RN,Viana de Rocha,Distrito João Felipe Martins
1945,Rio Grande do Norte,RN,Viana de Rocha,Campo Miguel Alves
1946,Rio Grande do Norte,RN,Novaes,Estrada Nicole Monteiro
1947,Rio Grande do Norte,RN,Novaes,Aeroporto Almeida
1948,Rio Grande do Norte,RN,Novaes,Condomínio Vieira
1949,Rio Grande do Norte,RN,Novaes,Rodovia Caldeira
1950,Rio Grande do Norte,RN,Novaes,Vila de da Rosa
1951,Rio Grande do Norte,RN,Oliveira,Trecho Silveira
1952,Rio Grande do Norte,RN,Oliveira,Trevo Fogaça
1953,Rio Grande do Norte,RN,Oliveira,Praia Eduarda da Luz
1954,Rio Grande do Norte,RN,Oliveira,Distrito Dias
1955,Rio Grande do Norte,RN,Oliveira,Ladeira Renan Freitas
1956,Rio Grande do Norte,RN,Caldeira,Ladeira Júlia Sales
1957,Rio Grande do Norte,RN,Caldeira,Passarela Pedro Henrique da Rosa
1958,Rio Grande do Norte,RN,Caldeira,Feira de Vieira
1959,Rio Grande do Norte,RN,Caldeira,Pátio Gustavo Henrique Nunes
1960,Rio Grande do Norte,RN,Caldeira,Ladeira de da Conceição
1961,Rio Grande do Norte,RN,Gomes,Setor de Sales
1962,Rio Grande do Norte,RN,Gomes,Estação Monteiro
1963,Rio Grande do Norte,RN,Gomes,Viaduto de da Luz
1964,Rio Grande do Norte,RN,Gomes,Estrada de Nogueira
1965,Rio Grande do Norte,RN,Gomes,Sítio Araújo
1966,Rio Grande do Norte,RN,Fogaça,Vereda de Nunes
1967,Rio Grande do Norte,RN,Fogaça,Loteamento Ramos
1968,Rio Grande do Norte,RN,Fogaça,Lagoa Duarte
1969,Rio Grande do Norte,RN,Fogaça,Aeroporto de da Cruz
1970,Rio Grande do Norte,RN,Fogaça,Morro Murilo Almeida
1971,Rio Grande do Norte,RN,Nascimento do Amparo,Jardim de Castro
1972,Rio Grande do Norte,RN,Nascimento do Amparo,Residencial Ian Caldeira
1973,Rio Grande do Norte,RN,Nascimento do Amparo,Vale de Farias
1974,Rio Grande do Norte,RN,Nascimento do Amparo,Fazenda de Alves
1975,Rio Grande do Norte,RN,Nascimento do Amparo,Distrito de Cardoso
1976,Rio Grande do Norte,RN,Costa,Quadra de Porto
1977,Rio Grande do Norte,RN,Costa,Parque de Jesus
1978,Rio Grande do Norte,RN,Costa,Aeroporto de Mendes
1979,Rio Grande do Norte,RN,Costa,Avenida Nunes
1980,Rio Grande do Norte,RN,Costa,Praia de Cardoso
1981,Rio Grande do Norte,RN,Castro,Distrito da Costa
1982,Rio Grande do Norte,RN,Castro,Setor de Carvalho
1983,Rio Grande do Norte,RN,Castro,Trecho Azevedo
1984,Rio Grande do Norte,RN,Castro,Trevo Dias
1985,Rio Grande do Norte,RN,Castro,Favela de Araújo
1986,Rio Grande do Norte,RN,Melo,Avenida Luiz Gustavo Araújo
1987,Rio Grande do Norte,RN,Melo,Setor Alícia Mendes
1988,Rio Grande do Norte,RN,Melo,Travessa de Nogueira
1989,Rio Grande do Norte,RN,Melo,Ladeira Carolina Costela
1990,Rio Grande do Norte,RN,Melo,Chácara de Sales
1991,Rio Grande do Norte,RN,Mendes,Lago João Nascimento
1992,Rio Grande do Norte,RN,Mendes,Chácara Dias
1993,Rio Grande do Norte,RN,Mendes,Pátio Heloísa Ramos
1994,Rio Grande do Norte,RN,Mendes,Colônia Azevedo
1995,Rio Grande do Norte,RN,Mendes,Travessa Augusto Nogueira
1996,Rio Grande do Norte,RN,Castro da Serra,Viela Leonardo Correia
1997,Rio Grande do Norte,RN,Castro da Serra,Praia de Peixoto
1998,Rio Grande do Norte,RN,Castro da Serra,Favela Correia
1999,Rio Grande do Norte,RN,Castro da Serra,Núcleo Ramos
2000,Rio Grande do Norte,RN,Castro da Serra,Travessa Melo
2001,Rio Grande do Sul,RS,Almeida do Campo,Vereda de Rocha
2002,Rio Grande do Sul,RS,Almeida do Campo,Setor Cavalcanti
2003,Rio Grande do Sul,RS,Almeida do Campo,Jardim Barbosa
2004,Rio Grande do Sul,RS,Almeida do Campo,Trecho Eloah Nunes
2005,Rio Grande do Sul,RS,Almeida do Campo,Favela Jesus
2006,Rio Grande do Sul,RS,Moura de da Cunha,Via Alves
2007,Rio Grande do Sul,RS,Moura de da Cunha,Praça Lorena Cunha
2008,Rio Grande do Sul,RS,Moura de da Cunha,Parque de Alves
2009,Rio Grande do Sul,RS,Moura de da Cunha,Ladeira Maria Clara Azevedo
2010,Rio Grande do Sul,RS,Moura de da Cunha,Aeroporto de Souza
2011,Rio Grande do Sul,RS,da Costa de Duarte,Loteamento de Pinto
2012,Rio Grande do Sul,RS,da Costa de Duarte,Loteamento da Cruz
2013,Rio Grande do Sul,RS,da Costa de Duarte,Quadra Isabel Correia
2014,Rio Grande do Sul,RS,da Costa de Duarte,Parque Gomes
2015,Rio Grande do Sul,RS,da Costa de Duarte,Loteamento de Silveira
2016,Rio Grande do Sul,RS,Oliveira,Lago de da Mota
2017,Rio Grande do Sul,RS,Oliveira,Vila Ian Duarte
2018,Rio Grande do Sul,RS,Oliveira,Praça Lucca Jesus
2019,Rio Grande do Sul,RS,Oliveira,Rodovia de Peixoto
2020,Rio Grande do Sul,RS,Oliveira,Recanto Rezende
2021,Rio Grande do Sul,RS,Gonçalves do Campo,Esplanada de Alves
2022,Rio Grande do Sul,RS,Gonçalves do Campo,Conjunto de Rocha
2023,Rio Grande do Sul,RS,Gonçalves do Campo,Largo Nathan da Mata
2024,Rio Grande do Sul,RS,Gonçalves do Campo,Avenida Isabella Araújo
2025,Rio Grande do Sul,RS,Gonçalves do Campo,Morro de Oliveira
2026,Rio Grande do Sul,RS,Correia do Norte,Vale Cardoso
2027,Rio Grande do Sul,RS,Correia do Norte,Vereda de Silveira
2028,Rio Grande do Sul,RS,Correia do Norte,Vale Rodrigo Alves
2029,Rio Grande do Sul,RS,Correia do Norte,Quadra de das Neves
2030,Rio Grande do Sul,RS,Correia do Norte,Estrada Pereira
2031,Rio Grande do Sul,RS,Ribeiro dos Dourados,Alameda Augusto Pereira
2032,Rio Grande do Sul,RS,Ribeiro dos Dourados,Trevo da Costa
2033,Rio Grande do Sul,RS,Ribeiro dos Dourados,Núcleo de Barros
2034,Rio Grande do Sul,RS,Ribeiro dos Dourados,Condomínio de Almeida
2035,Rio Grande do Sul,RS,Ribeiro dos Dourados,Praia de Nunes
2036,Rio Grande do Sul,RS,Silva Alegre,Aeroporto Danilo Cunha
2037,Rio Grande do Sul,RS,Silva Alegre,Pátio João Vitor Caldeira
2038,Rio Grande do Sul,RS,Silva Alegre,Vale da Conceição
2039,Rio Grande do Sul,RS,Silva Alegre,Lago de Gonçalves
2040,Rio Grande do Sul,RS,Silva Alegre,Trecho de Costa
2041,Rio Grande do Sul,RS,Mendes de Minas,Via Monteiro
2042,Rio Grande do Sul,RS,Mendes de Minas,Loteamento Moreira
2043,Rio Grande do Sul,RS,Mendes de Minas,Jardim de Azevedo
2044,Rio Grande do Sul,RS,Mendes de Minas,Jardim de Pires
2045,Rio Grande do Sul,RS,Mendes de Minas,Rua de Rocha
2046,Rio Grande do Sul,RS,da Conceição da Praia,Campo de Melo
2047,Rio Grande do Sul,RS,da Conceição da Praia,Praça de Cunha
2048,Rio Grande do Sul,RS,da Conceição da Praia,Colônia Cunha
2049,Rio Grande do Sul,RS,da Conceição da Praia,Colônia Campos
2050,Rio Grande do Sul,RS,da Conceição da Praia,Conjunto de Ferreira
2051,Rio Grande do Sul,RS,Martins,Vila de Teixeira
2052,Rio Grande do Sul,RS,Martins,Parque de Teixeira
2053,Rio Grande do Sul,RS,Martins,Trecho Azevedo
2054,Rio Grande do Sul,RS,Martins,Campo Rocha
2055,Rio Grande do Sul,RS,Martins,Viaduto Guilherme Araújo
2056,Rio Grande do Sul,RS,Cardoso,Via de Barros
2057,Rio Grande do Sul,RS,Cardoso,Área Ramos
2058,Rio Grande do Sul,RS,Cardoso,Chácara de das Neves
2059,Rio Grande do Sul,RS,Cardoso,Campo Carlos Eduardo Campos
2060,Rio Grande do Sul,RS,Cardoso,Sítio de Ribeiro
2061,Rio Grande do Sul,RS,Martins da Serra,Travessa Rodrigues
2062,Rio Grande do Sul,RS,Martins da Serra,Alameda Jesus
2063,Rio Grande do Sul,RS,Martins da Serra,Aeroporto de Costa
2064,Rio Grande do Sul,RS,Martins da Serra,Campo de Pires
2065,Rio Grande do Sul,RS,Martins da Serra,Vale de Moreira
2066,Rio Grande do Sul,RS,Almeida,Jardim Alexandre Novaes
2067,Rio Grande do Sul,RS,Almeida,Vereda Olivia Barros
2068,Rio Grande do Sul,RS,Almeida,Avenida Ian Souza
2069,Rio Grande do Sul,RS,Almeida,Estação de Melo
2070,Rio Grande do Sul,RS,Almeida,Aeroporto João Felipe Santos
2071,Rio Grande do Sul,RS,Silva do Oeste,Avenida Ferreira
2072,Rio Grande do Sul,RS,Silva do Oeste,Ladeira de Silveira
2073,Rio Grande do Sul,RS,Silva do Oeste,Estrada Luana Cunha
2074,Rio Grande do Sul,RS,Silva do Oeste,Estação da Rosa
2075,Rio Grande do Sul,RS,Silva do Oeste,Trevo Luiz Felipe Moura
2076,Rio Grande do Sul,RS,da Cunha,Aeroporto Rafaela Duarte
2077,Rio Grande do Sul,RS,da Cunha,Loteamento Arthur Rodrigues
2078,Rio Grande do Sul,RS,da Cunha,Campo de Ramos
2079,Rio Grande do Sul,RS,da Cunha,Vereda Ferreira
2080,Rio Grande do Sul,RS,da Cunha,Lagoa de Ribeiro
2081,Rio Grande do Sul,RS,da Luz de Duarte,Trecho Carolina Nogueira
2082,Rio Grande do Sul,RS,da Luz de Duarte,Núcleo de Moraes
2083,Rio Grande do Sul,RS,da Luz de Duarte,Praça de Rocha
2084,Rio Grande do Sul,RS,da Luz de Duarte,Lagoa Isaac Aragão
2085,Rio Grande do Sul,RS,da Luz de Duarte,Lago Teixeira
2086,Rio Grande do Sul,RS,Rocha Verde,Fazenda Rocha
2087,Rio Grande do Sul,RS,Rocha Verde,Lago Cardoso
2088,Rio Grande do Sul,RS,Rocha Verde,Favela Luiz Otávio Alves
2089,Rio Grande do Sul,RS,Rocha Verde,Rodovia Heloísa Araújo
2090,Rio Grande do Sul,RS,Rocha Verde,Recanto Oliveira
2091,Rio Grande do Sul,RS,Rocha,Morro de Campos
2092,Rio Grande do Sul,RS,Rocha,Praia de da Rosa
2093,Rio Grande do Sul,RS,Rocha,Campo da Conceição
2094,Rio Grande do Sul,RS,Rocha,Vila João Miguel Fernandes
2095,Rio Grande do Sul,RS,Rocha,Aeroporto de Silva
2096,Rio Grande do Sul,RS,Costela,Pátio da Cunha
2097,Rio Grande do Sul,RS,Costela,Área Leonardo Monteiro
2098,Rio Grande do Sul,RS,Costela,Recanto de Moura
2099,Rio Grande do Sul,RS,Costela,Passarela Almeida
2100,Rio Grande do Sul,RS,Costela,Residencial Jesus
2101,Rondônia,RO,Teixeira,Área Ramos
2102,Rondônia,RO,Teixeira,Trevo Noah Alves
2103,Rondônia,RO,Teixeira,Morro de Campos
2104,Rondônia,RO,Teixeira,Conjunto Stephany Barros
2105,Rondônia,RO,Teixeira,Trecho Farias
2106,Rondônia,RO,da Conceição das Pedras,Via Luiz Miguel da Rosa
2107,Rondônia,RO,da Conceição das Pedras,Setor da Rocha
2108,Rondônia,RO,da Conceição das Pedras,Viela Lopes
2109,Rondônia,RO,da Conceição das Pedras,Largo Davi Silva
2110,Rondônia,RO,da Conceição das Pedras,Núcleo da Costa
2111,Rondônia,RO,Barros de Ribeiro,Rua Pedro Lucas Melo
2112,Rondônia,RO,Barros de Ribeiro,Rua da Conceição
2113,Rondônia,RO,Barros de Ribeiro,Rua Luna Santos
2114,Rondônia,RO,Barros de Ribeiro,Praia Freitas
2115,Rondônia,RO,Barros de Ribeiro,Viela Aragão
2116,Rondônia,RO,Rodrigues,Lagoa Martins
2117,Rondônia,RO,Rodrigues,Lagoa Mendes
2118,Rondônia,RO,Rodrigues,Viaduto de Araújo
2119,Rondônia,RO,Rodrigues,Favela de Carvalho
2120,Rondônia,RO,Rodrigues,Praça Yago Pinto
2121,Rondônia,RO,Cardoso Paulista,Fazenda Nina da Paz
2122,Rondônia,RO,Cardoso Paulista,Travessa Rafael Nascimento
2123,Rondônia,RO,Cardoso Paulista,Lagoa Cunha
2124,Rondônia,RO,Cardoso Paulista,Travessa de Martins
2125,Rondônia,RO,Cardoso Paulista,Vereda de Araújo
2126,Rondônia,RO,Gonçalves de Vieira,Rua de Caldeira
2127,Rondônia,RO,Gonçalves de Vieira,Trecho Levi Caldeira
2128,Rondônia,RO,Gonçalves de Vieira,Rua Teixeira
2129,Rondônia,RO,Gonçalves de Vieira,Avenida de Duarte
2130,Rondônia,RO,Gonçalves de Vieira,Alameda Novaes
2131,Rondônia,RO,Nascimento das Pedras,Esplanada de das Neves
2132,Rondônia,RO,Nascimento das Pedras,Estação Monteiro
2133,Rondônia,RO,Nascimento das Pedras,Área de Freitas
2134,Rondônia,RO,Nascimento das Pedras,Feira de da Luz
2135,Rondônia,RO,Nascimento das Pedras,Via Milena Ramos
2136,Rondônia,RO,Ferreira,Rodovia Monteiro
2137,Rondônia,RO,Ferreira,Lago Pedro da Rosa
2138,Rondônia,RO,Ferreira,Praça Luigi Peixoto
2139,Rondônia,RO,Ferreira,Vila Cunha
2140,Rondônia,RO,Ferreira,Travessa de Nascimento
2141,Rondônia,RO,Nunes,Favela de Sales
2142,Rondônia,RO,Nunes,Chácara Oliveira
2143,Rondônia,RO,Nunes,Campo de Porto
2144,Rondônia,RO,Nunes,Praça Viana
2145,Rondônia,RO,Nunes,Rodovia Vitor Hugo Nogueira
2146,Rondônia,RO,Lima,Via Alexandre Souza
2147,Rondônia,RO,Lima,Praça Rocha
2148,Rondônia,RO,Lima,Praia Mendes
2149,Rondônia,RO,Lima,Viela Lucas Martins
2150,Rondônia,RO,Lima,Ladeira Melo
2151,Rondônia,RO,Fernandes da Praia,Vale de Sales
2152,Rondônia,RO,Fernandes da Praia,Rua Costa
2153,Rondônia,RO,Fernandes da Praia,Condomínio da Rocha
2154,Rondônia,RO,Fernandes da Praia,Viaduto Porto
2155,Rondônia,RO,Fernandes da Praia,Estrada Costa
2156,Rondônia,RO,Sales do Norte,Avenida da Luz
2157,Rondônia,RO,Sales do Norte,Trevo da Mata
2158,Rondônia,RO,Sales do Norte,Lagoa Cardoso
2159,Rondônia,RO,Sales do Norte,Lago Pinto
2160,Rondônia,RO,Sales do Norte,Vila Melo
2161,Rondônia,RO,Araújo do Oeste,Via Monteiro
2162,Rondônia,RO,Araújo do Oeste,Núcleo de Souza
2163,Rondônia,RO,Araújo do Oeste,Vila de da Paz
2164,Rondônia,RO,Araújo do Oeste,Travessa de Azevedo
2165,Rondônia,RO,Araújo do Oeste,Trevo Otávio Moraes
2166,Rondônia,RO,Castro,Lagoa Ana Beatriz Gomes
2167,Rondônia,RO,Castro,Lago Esther da Costa
2168,Rondônia,RO,Castro,Pátio Ana Luiza da Paz
2169,Rondônia,RO,Castro,Distrito Henrique Oliveira
2170,Rondônia,RO,Castro,Rua Beatriz Moura
2171,Rondônia,RO,Lopes,Loteamento de Barbosa
2172,Rondônia,RO,Lopes,Área Gabriela Nascimento
2173,Rondônia,RO,Lopes,Esplanada Fernandes
2174,Rondônia,RO,Lopes,Residencial de da Cruz
2175,Rondônia,RO,Lopes,Condomínio Ana da Mota
2176,Rondônia,RO,Lopes da Serra,Sítio Martins
2177,Rondônia,RO,Lopes da Serra,Morro Cavalcanti
2178,Rondônia,RO,Lopes da Serra,Esplanada de da Costa
2179,Rondônia,RO,Lopes da Serra,Jardim Viana
2180,Rondônia,RO,Lopes da Serra,Estação Alves
2181,Rondônia,RO,Lima de da Cruz,Largo Pedro Barros
2182,Rondônia,RO,Lima de da Cruz,Aeroporto Carvalho
2183,Rondônia,RO,Lima de da Cruz,Trevo Thomas Rezende
2184,Rondônia,RO,Lima de da Cruz,Distrito Luna Pinto
2185,Rondônia,RO,Lima de da Cruz,Distrito de Moraes
2186,Rondônia,RO,Cardoso de Goiás,Área de Martins
2187,Rondônia,RO,Cardoso de Goiás,Travessa Gomes
2188,Rondônia,RO,Cardoso de Goiás,Lago Fernanda Gomes
2189,Rondônia,RO,Cardoso de Goiás,Trecho de Costela
2190,Rondônia,RO,Cardoso de Goiás,Trevo Stella Freitas
2191,Rondônia,RO,Novaes do Amparo,Vila Thiago da Rocha
2192,Rondônia,RO,Novaes do Amparo,Fazenda de da Mota
2193,Rondônia,RO,Novaes do Amparo,Conjunto Nogueira
2194,Rondônia,RO,Novaes do Amparo,Feira de da Cunha
2195,Rondônia,RO,Novaes do Amparo,Jardim Joana da Mata
2196,Rondônia,RO,da Rosa de Pereira,Sítio Isabelly Farias
2197,Rondônia,RO,da Rosa de Pereira,Núcleo de Nogueira
2198,Rondônia,RO,da Rosa de Pereira,Lago de Silveira
2199,Rondônia,RO,da Rosa de Pereira,Estação Cardoso
2200,Rondônia,RO,da Rosa de Pereira,Campo Kamilly Farias
2201,Roraima,RR,Carvalho de Minas,Fazenda Cardoso
2202,Roraima,RR,Carvalho de Minas,Rodovia Maria Vitória Jesus
2203,Roraima,RR,Carvalho de Minas,Trevo Evelyn Carvalho
2204,Roraima,RR,Carvalho de Minas,Largo Pedro Lucas Farias
2205,Roraima,RR,Carvalho de Minas,Praia de da Costa
2206,Roraima,RR,Farias de da Cruz,Travessa Marcos Vinicius Fogaça
2207,Roraima,RR,Farias de da Cruz,Rua Vitor Gabriel Araújo
2208,Roraima,RR,Farias de da Cruz,Colônia Melo
2209,Roraima,RR,Farias de da Cruz,Trecho da Cunha
2210,Roraima,RR,Farias de da Cruz,Colônia de Lima
2211,Roraima,RR,da Rocha,Estação Diego Moraes
2212,Roraima,RR,da Rocha,Jardim de Oliveira
2213,Roraima,RR,da Rocha,Colônia Maysa Martins
2214,Roraima,RR,da Rocha,Passarela Cardoso
2215,Roraima,RR,da Rocha,Rodovia Maria Vitória da Luz
2216,Roraima,RR,Nogueira do Campo,Área Santos
2217,Roraima,RR,Nogueira do Campo,Quadra de Nogueira
2218,Roraima,RR,Nogueira do Campo,Chácara Ferreira
2219,Roraima,RR,Nogueira do Campo,Conjunto de Cardoso
2220,Roraima,RR,Nogueira do Campo,Quadra Araújo
2221,Roraima,RR,Rodrigues de Minas,Praça de Pinto
2222,Roraima,RR,Rodrigues de Minas,Praça Martins
2223,Roraima,RR,Rodrigues de Minas,Avenida Manuela Santos
2224,Roraima,RR,Rodrigues de Minas,Ladeira Jesus
2225,Roraima,RR,Rodrigues de Minas,Alameda João Gabriel Silva
2226,Roraima,RR,Melo,Campo de Ramos
2227,Roraima,RR,Melo,Conjunto de Rodrigues
2228,Roraima,RR,Melo,Viela Moreira
2229,Roraima,RR,Melo,Condomínio Cardoso
2230,Roraima,RR,Melo,Aeroporto de Moreira
2231,Roraima,RR,Porto da Serra,Ladeira Eloah Oliveira
2232,Roraima,RR,Porto da Serra,Chácara Isadora Oliveira
2233,Roraima,RR,Porto da Serra,Trevo Azevedo
2234,Roraima,RR,Porto da Serra,Viaduto Barros
2235,Roraima,RR,Porto da Serra,Praia de Moura
2236,Roraima,RR,Silveira,Viaduto de da Cruz
2237,Roraima,RR,Silveira,Via Nicole Nunes
2238,Roraima,RR,Silveira,Viela Fernandes
2239,Roraima,RR,Silveira,Pátio Barros
2240,Roraima,RR,Silveira,Trecho Juan Carvalho
2241,Roraima,RR,Almeida de da Luz,Praia de Viana
2242,Roraima,RR,Almeida de da Luz,Residencial da Luz
2243,Roraima,RR,Almeida de da Luz,Praia Maysa das Neves
2244,Roraima,RR,Almeida de da Luz,Praia Mirella da Costa
2245,Roraima,RR,Almeida de da Luz,Vila Oliveira
2246,Roraima,RR,Fogaça,Residencial Azevedo
2247,Roraima,RR,Fogaça,Vereda Fogaça
2248,Roraima,RR,Fogaça,Chácara de Ferreira
2249,Roraima,RR,Fogaça,Trevo de Cavalcanti
2250,Roraima,RR,Fogaça,Distrito de Cavalcanti
2251,Roraima,RR,Novaes de Oliveira,Chácara de Farias
2252,Roraima,RR,Novaes de Oliveira,Vereda de Melo
2253,Roraima,RR,Novaes de Oliveira,Campo de Nascimento
2254,Roraima,RR,Novaes de Oliveira,Núcleo da Rosa
2255,Roraima,RR,Novaes de Oliveira,Alameda de Viana
2256,Roraima,RR,Fogaça,Aeroporto Isabella Sales
2257,Roraima,RR,Fogaça,Viaduto Pietra Sales
2258,Roraima,RR,Fogaça,Loteamento Viana
2259,Roraima,RR,Fogaça,Alameda de Pereira
2260,Roraima,RR,Fogaça,Quadra Costela
2261,Roraima,RR,Duarte,Travessa Nunes
2262,Roraima,RR,Duarte,Rua Manuela Nunes
2263,Roraima,RR,Duarte,Estrada de Araújo
2264,Roraima,RR,Duarte,Trecho Nogueira
2265,Roraima,RR,Duarte,Favela de Rezende
2266,Roraima,RR,da Luz,Lago de da Conceição
2267,Roraima,RR,da Luz,Trecho Luna Silveira
2268,Roraima,RR,da Luz,Vale Noah das Neves
2269,Roraima,RR,da Luz,Setor de da Mata
2270,Roraima,RR,da Luz,Colônia de Almeida
2271,Roraima,RR,Mendes da Mata,Favela Theo Aragão
2272,Roraima,RR,Mendes da Mata,Parque Luiz Miguel Sales
2273,Roraima,RR,Mendes da Mata,Recanto Fernanda Moreira
2274,Roraima,RR,Mendes da Mata,Avenida Davi Lucas Fernandes
